,date,maxtp(Maximum Air Temperature - degrees C),mintp(Minimum Air Temperature - degrees C),gmin(Grass Minimum Temperature - degrees C),rain(Precipitation Amount - mm),cbl (Mean CBL Pressure-hpa),wdsp(Mean Wind Speed - knot),pe(Potential Evapotranspiration - mm),evap(Evaporation -mm)
22377,2003-04-08,10.0,0.9,-3.5,0.0,1012.8,6.4,1.8,2.8
22378,2003-04-09,10.6,-1.4,-6.2,0.0,1008.2,4.6,1.8,2.6
22379,2003-04-10,7.6,-0.5,-4.9,0.0,1003.2,6.4,1.9,2.9
22380,2003-04-11,9.1,-2.4,-6.6,0.0,999.5,3.1,1.2,1.7
22381,2003-04-12,10.7,2.4,-2.9,0.0,1002.2,5.8,1.7,2.4
22382,2003-04-13,11.3,1.5,-3.7,0.2,1001.6,12.9,0.9,1.4
22383,2003-04-14,15.2,8.1,6.3,0.7,999.7,6.9,2.1,2.9
22384,2003-04-15,17.5,5.9,1.6,0.0,1005.7,8.5,2.6,3.8
22385,2003-04-16,18.4,7.0,4.2,0.0,1012.1,7.5,2.8,3.9
22386,2003-04-17,18.1,6.1,1.7,0.0,1017.8,6.8,2.9,4
22387,2003-04-18,14.8,6.1,0.3,0.0,1020.6,10.2,2.6,4
22388,2003-04-19,11.8,7.1,5.5,0.0,1014.5,15.1,2.7,4.5
22389,2003-04-20,12.1,6.6,5.2,0.0,1005.2,15.5,2.3,3.6
22390,2003-04-21,10.0,5.6,5.7,1.6,998.7,8.4,0.9,1.3
22391,2003-04-22,14.6,3.1,4,0.1,1003.5,7.2,2.1,3
22392,2003-04-23,12.7,2.5,-2.5,0.0,1007.0,7.8,2.2,3.5
22393,2003-04-24,11.4,7.4,3.5,2.7,1002.5,10.3,1.1,1.7
22394,2003-04-25,15.1,8.3,6.2,5.1,994.9,14.9,1.8,2.7
22395,2003-04-26,15.5,8.1,5.7,2.6,987.1,12.6,2.6,3.8
22396,2003-04-27,15.8,7.6,6.2,1.4,986.7,13.2,2.7,4
22397,2003-04-28,12.8,7.3,8,16.0,979.2,11.7,1.4,2.1
22398,2003-04-29,15.4,5.7,3.7,1.1,987.7,8.5,2.4,3.5
22399,2003-04-30,13.6,5.5,0.1,0.6,990.1,9.0,2.2,3.3
22400,2003-05-01,14.4,5.3,6.8,4.8,994.5,9.5,2.1,3.3
22401,2003-05-02,13.8,5.3,1.3,2.0,995.8,8.5,2.0,2.8
22402,2003-05-03,13.1,2.8,-0.8,1.2,997.2,12.2,1.1,1.8
22403,2003-05-04,13.5,7.4,7.3,11.3,991.3,8.4,1.2,1.7
22404,2003-05-05,12.8,5.1,4.5,1.4,998.2,14.2,2.5,4.3
22405,2003-05-06,14.1,4.0,2.9,0.5,1010.3,12.6,2.2,3.7
22406,2003-05-07,15.6,6.0,4.2,0.0,1007.3,13.9,2.0,3.2
22407,2003-05-08,14.4,4.3,6.2,0.0,1006.8,12.9,3.0,4.7
22408,2003-05-09,12.8,3.4,0.4,0.9,1006.7,11.7,2.3,3.7
22409,2003-05-10,14.6,3.9,2.1,0.5,1004.4,10.4,2.7,4.2
22410,2003-05-11,14.2,5.4,3.7,3.5,1001.2,12.0,2.6,4.1
22411,2003-05-12,12.3,3.8,2.7,0.9,1001.9,12.6,2.6,4.1
22412,2003-05-13,13.2,3.9,3,1.2,1007.6,15.2,2.8,4.7
22413,2003-05-14,13.5,2.8,1.3,0.0,1012.7,8.2,2.5,3.8
22414,2003-05-15,12.1,2.1,-3.4,11.5,1006.0,12.8,1.7,3
22415,2003-05-16,15.5,9.3,7.9,8.9,995.4,9.6,1.5,2.2
22416,2003-05-17,16.2,9.9,9.1,3.9,987.8,9.3,2.0,2.7
22417,2003-05-18,14.8,8.2,7.8,5.1,988.8,12.9,2.5,3.8
22418,2003-05-19,12.4,6.7,5.9,6.3,991.7,15.8,1.9,3.1
22419,2003-05-20,13.9,8.1,6.4,9.9,1001.5,17.7,2.0,3.4
22420,2003-05-21,15.4,7.2,5.5,6.6,1007.4,11.5,1.3,2
22421,2003-05-22,18.3,10.4,11.2,0.7,1001.9,16.9,2.7,4.1
22422,2003-05-23,15.3,8.6,7.7,9.3,993.6,14.4,2.5,4
22423,2003-05-24,14.4,8.0,6.8,0.4,997.4,13.5,2.4,4
22424,2003-05-25,15.2,8.2,7.3,0.2,1005.8,10.0,2.8,4.1
22425,2003-05-26,15.7,6.2,1.2,1.1,1009.4,5.8,1.8,2.6
22426,2003-05-27,17.6,11.7,10.3,0.5,1011.7,5.9,1.8,2.5
22427,2003-05-28,16.2,11.5,10.3,1.7,1011.3,6.1,1.8,2.5
22428,2003-05-29,18.2,9.6,10.6,3.1,1008.6,5.7,2.6,3.6
22429,2003-05-30,22.1,9.6,6.1,0.0,1004.1,6.7,3.7,5.2
22430,2003-05-31,20.5,11.3,7.2,0.0,999.3,6.1,3.4,4.6
22431,2003-06-01,17.4,10.4,11.4,4.6,994.8,10.3,2.0,2.7
22432,2003-06-02,18.6,9.0,4.9,0.0,994.8,10.9,4.0,5.8
22433,2003-06-03,14.1,8.4,5.7,5.5,993.2,11.5,1.0,1.5
22434,2003-06-04,14.8,9.2,2.4,1.2,998.3,7.3,2.2,3.2
22435,2003-06-05,17.6,10.0,7.3,0.0,1000.4,12.7,2.6,3.9
22436,2003-06-06,20.4,11.9,10.3,0.0,999.8,10.2,4.0,5.6
22437,2003-06-07,18.7,10.1,8.7,1.2,1000.2,10.3,3.0,4.1
22438,2003-06-08,18.5,8.3,4.5,0.1,1000.4,6.8,3.4,4.8
22439,2003-06-09,14.7,7.5,0.3,15.8,998.2,11.8,1.5,2.3
22440,2003-06-10,18.5,9.7,10.5,11.9,994.0,14.2,3.1,5
22441,2003-06-11,17.9,8.7,6.4,0.0,1002.3,11.2,3.2,4.8
22442,2003-06-12,17.9,10.1,7,0.0,1008.2,11.2,3.6,5.2
22443,2003-06-13,17.2,8.3,5.9,0.0,1013.2,8.1,2.9,4.1
22444,2003-06-14,18.7,7.8,5.2,0.0,1012.0,4.9,3.9,5.4
22445,2003-06-15,19.3,10.6,7.7,0.0,1011.1,6.6,3.0,4.1
22446,2003-06-16,18.3,7.7,3.9,0.2,1005.6,6.7,3.2,4.8
22447,2003-06-17,19.6,11.6,9.6,0.0,1002.5,8.1,3.6,4.9
22448,2003-06-18,20.5,13.6,7.3,0.5,1003.4,16.1,3.3,4.9
22449,2003-06-19,19.8,9.4,12.5,0.5,1009.5,15.1,3.4,5.1
22450,2003-06-20,17.3,9.1,7.4,0.0,1013.2,9.3,3.2,4.6
22451,2003-06-21,18.6,9.1,5.3,0.4,1006.2,6.7,2.7,3.7
22452,2003-06-22,19.2,11.4,9.9,0.0,996.6,7.6,2.4,3.3
22453,2003-06-23,17.2,9.9,9.2,0.0,1001.8,10.2,3.0,4.3
22454,2003-06-24,17.7,8.7,3.6,0.0,1009.9,6.8,3.6,5.1
22455,2003-06-25,20.8,7.9,2,0.0,1009.4,7.4,4.1,5.9
22456,2003-06-26,19.6,14.0,7.7,3.1,1005.2,9.1,3.3,4.7
22457,2003-06-27,17.6,9.2,13.1,7.7,1004.8,10.6,1.9,2.9
22458,2003-06-28,18.1,6.5,0.7,0.1,1004.6,7.6,2.8,4.1
22459,2003-06-29,18.0,9.8,4.4,0.0,998.1,11.9,3.1,4.9
22460,2003-06-30,15.5,12.5,12.3,34.0,992.2,8.9,1.0,1.4
22461,2003-07-01,18.7,12.1,10.9,1.8,993.2,8.8,2.3,3.3
22462,2003-07-02,20.3,10.6,9.3,0.3,999.4,7.0,3.4,4.8
22463,2003-07-03,17.8,10.3,6.2,0.0,1004.5,8.8,2.2,3.1
22464,2003-07-04,15.3,11.3,11.2,0.1,1008.8,7.5,1.5,2
22465,2003-07-05,15.5,11.0,10.5,0.0,1010.8,4.7,1.7,2.3
22466,2003-07-06,20.0,12.5,11.6,0.0,1009.8,7.8,3.0,4.2
22467,2003-07-07,21.0,14.0,10.3,0.2,1008.8,11.6,3.3,4.8
22468,2003-07-08,22.9,14.3,13.3,12.4,1010.0,7.1,2.8,3.7
22469,2003-07-09,20.5,14.3,11.3,0.1,1008.0,5.8,2.4,3.2
22470,2003-07-10,20.9,12.2,14.8,0.3,1005.5,13.2,3.2,4.7
22471,2003-07-11,18.4,11.3,9.6,0.0,1010.4,12.1,3.3,4.7
22472,2003-07-12,20.5,9.7,7.6,0.0,1010.8,7.3,3.8,5.4
22473,2003-07-13,19.8,10.5,7.5,0.7,1006.7,7.9,3.4,4.9
22474,2003-07-14,23.0,13.3,10.3,0.4,1002.8,5.8,3.2,4.2
22475,2003-07-15,22.1,15.0,13.7,1.2,999.3,4.8,2.3,3
22476,2003-07-16,23.9,15.1,12.8,0.0,996.3,6.4,3.5,4.8
22477,2003-07-17,17.8,14.0,15.9,3.8,998.8,11.0,0.8,1.1
22478,2003-07-18,21.7,11.2,10.1,0.9,1003.3,11.6,3.4,5.1
22479,2003-07-19,21.1,14.3,14.2,0.9,1000.1,12.3,3.6,5.2
22480,2003-07-20,20.0,13.0,11,0.1,996.2,10.0,3.3,4.7
22481,2003-07-21,20.9,12.4,11.3,1.6,999.0,8.8,3.0,4.1
22482,2003-07-22,18.2,12.1,10.9,0.0,1004.2,8.7,1.9,2.6
22483,2003-07-23,20.9,12.8,13.4,6.2,999.6,11.8,2.6,3.7
22484,2003-07-24,20.2,11.4,9.7,1.8,996.5,10.4,2.5,3.4
22485,2003-07-25,20.7,12.1,10.2,0.2,993.5,10.3,3.1,4.4
22486,2003-07-26,18.0,10.2,6,0.0,995.9,6.0,2.2,3
22487,2003-07-27,19.7,9.2,5.7,2.4,1000.1,8.9,2.9,4.2
22488,2003-07-28,19.6,11.0,6.8,3.6,1001.5,9.5,1.8,2.6
22489,2003-07-29,19.7,12.9,11,3.5,1001.7,8.5,1.6,2.1
22490,2003-07-30,20.6,13.8,11.5,0.0,1005.8,8.7,3.0,4.1
22491,2003-07-31,21.8,13.3,12.3,5.1,1002.2,9.4,2.4,3.3
22492,2003-08-01,19.5,10.5,11.7,0.0,1004.7,10.6,3.1,4.5
22493,2003-08-02,20.9,10.0,5.7,0.0,1010.3,6.8,3.2,4.3
22494,2003-08-03,21.3,12.7,11.7,0.5,1012.0,4.7,2.8,3.8
22495,2003-08-04,20.5,12.1,9.5,0.0,1013.8,5.8,3.2,4.5
22496,2003-08-05,25.4,14.0,12,0.5,1011.0,6.5,3.1,4.1
22497,2003-08-06,24.9,15.1,13.9,0.0,1011.0,6.3,2.3,3
22498,2003-08-07,25.7,14.0,14.5,0.0,1013.4,5.7,3.7,4.9
22499,2003-08-08,20.8,12.8,9,0.1,1010.2,5.5,2.6,3.6
22500,2003-08-09,24.7,14.4,10.5,1.0,1007.7,5.6,2.3,3.1
22501,2003-08-10,22.3,11.0,14.1,1.0,1009.4,6.0,3.3,4.5
22502,2003-08-11,21.8,8.8,4.8,0.0,1012.8,4.6,2.9,3.8
22503,2003-08-12,21.6,8.9,5.1,0.0,1012.8,4.6,2.8,3.7
22504,2003-08-13,21.7,9.6,11.9,0.1,1012.7,8.9,3.3,4.7
22505,2003-08-14,19.9,6.5,1.2,0.0,1012.7,5.2,2.8,3.9
22506,2003-08-15,18.8,6.0,1.7,0.0,1011.3,4.5,2.7,3.7
22507,2003-08-16,19.4,6.8,3.3,0.0,1009.4,4.5,2.9,4
22508,2003-08-17,19.9,12.9,7.8,1.1,1003.3,8.7,2.1,2.9
22509,2003-08-18,19.6,9.1,4,0.1,1004.5,11.9,2.8,4
22510,2003-08-19,18.6,11.1,9.4,0.0,1009.9,10.5,2.8,3.8
22511,2003-08-20,21.0,10.7,7.4,0.0,1009.2,9.8,2.9,3.9
22512,2003-08-21,22.9,13.3,10.4,0.3,1002.7,16.8,3.1,4.3
22513,2003-08-22,19.5,13.5,12.1,5.5,1004.8,7.5,1.2,1.6
22514,2003-08-23,24.9,16.8,16.3,0.1,1010.4,7.9,2.6,3.4
22515,2003-08-24,21.7,14.8,10.6,0.0,1012.8,6.4,2.5,3.5
22516,2003-08-25,18.1,14.6,12.8,0.0,1011.5,12.4,2.2,3.3
22517,2003-08-26,17.8,12.5,14,0.0,1009.1,12.2,2.1,3.2
22518,2003-08-27,18.2,7.7,7.5,0.0,1005.8,7.6,2.3,3.5
22519,2003-08-28,16.2,8.0,2.8,4.1,1001.7,9.5,1.3,1.8
22520,2003-08-29,16.8,8.5,6.8,0.1,1005.2,10.9,2.4,3.4
22521,2003-08-30,17.0,6.2,3.9,0.0,1010.9,6.8,2.4,3.3
22522,2003-08-31,15.7,7.2,2.8,0.0,1013.5,6.4,1.7,2.3
22523,2003-09-01,17.2,5.6,2.8,0.0,1016.0,5.8,1.8,2.5
22524,2003-09-02,18.5,12.8,11.8,0.0,1018.4,5.0,1.6,2.1
22525,2003-09-03,18.4,11.6,8.5,0.0,1019.8,4.5,1.6,2.1
22526,2003-09-04,20.0,9.7,3.9,0.0,1014.8,6.9,2.2,3
22527,2003-09-05,19.6,9.5,6.9,0.0,1007.4,6.3,1.9,2.5
22528,2003-09-06,18.7,8.3,2.9,0.1,1004.8,9.2,2.7,3.7
22529,2003-09-07,15.5,4.9,-1.3,8.0,1001.5,5.2,1.1,1.5
22530,2003-09-08,18.0,6.0,1.5,0.1,1001.8,6.7,1.9,2.6
22531,2003-09-09,15.6,7.9,4.2,2.0,1001.9,10.1,1.3,2
22532,2003-09-10,18.7,13.2,11.1,1.3,1002.9,12.5,1.9,2.7
22533,2003-09-11,21.6,8.3,11.4,0.7,1011.3,10.8,2.1,2.9
22534,2003-09-12,17.9,6.0,0.5,0.9,1018.2,8.2,1.8,2.5
22535,2003-09-13,22.0,11.6,7.5,0.0,1014.6,9.8,2.4,3.3
22536,2003-09-14,23.0,13.1,9.9,0.0,1015.7,9.8,2.5,3.4
22537,2003-09-15,22.8,9.9,4.5,0.0,1013.5,6.1,2.2,2.8
22538,2003-09-16,23.8,9.3,4.9,0.0,1011.4,4.3,2.5,3.2
22539,2003-09-17,24.6,10.9,2.7,0.0,1005.3,9.5,3.4,4.2
22540,2003-09-18,20.7,13.7,11.6,5.6,1001.1,7.8,1.8,2.3
22541,2003-09-19,16.9,11.5,9,0.5,1003.7,4.9,1.4,1.9
22542,2003-09-20,13.6,4.9,10.1,1.0,1008.1,3.7,0.6,0.8
22543,2003-09-21,21.9,4.9,1.3,0.3,1001.5,8.6,1.9,2.6
22544,2003-09-22,16.8,5.7,10.1,5.2,999.2,12.9,1.3,2.2
22545,2003-09-23,13.4,4.8,2.9,0.0,1012.6,10.0,1.8,2.6
22546,2003-09-24,16.4,6.0,1,0.0,1018.7,7.8,1.8,2.5
22547,2003-09-25,17.9,8.4,3,0.0,1012.3,9.0,2.0,2.6
22548,2003-09-26,15.9,6.2,10.8,0.7,1009.7,8.7,1.5,2.2
22549,2003-09-27,14.6,7.4,0.7,0.0,1011.0,5.3,1.5,2
22550,2003-09-28,16.4,5.0,1.8,0.0,1005.3,7.7,1.6,2.2
22551,2003-09-29,14.3,10.1,7.4,0.3,999.4,8.7,1.1,1.4
22552,2003-09-30,15.7,9.8,7.7,10.7,998.8,6.2,0.9,1.3
22553,2003-10-01,16.4,9.5,5.4,0.3,1001.9,9.5,1.3,1.9
22554,2003-10-02,15.4,7.9,5.6,0.1,1002.7,5.3,1.2,1.6
22555,2003-10-03,14.7,8.3,4.8,0.0,1003.2,9.4,1.1,1.5
22556,2003-10-04,12.6,3.5,5.3,0.3,1008.5,11.4,1.3,1.9
22557,2003-10-05,12.2,1.5,0.2,2.6,1005.3,12.5,0.6,1.1
22558,2003-10-06,13.2,8.6,6.5,0.4,998.1,19.0,1.7,2.5
22559,2003-10-07,13.5,8.4,6.9,1.5,1002.0,13.3,1.4,2
22560,2003-10-08,18.2,11.2,9.1,0.1,1007.1,17.3,1.4,2
22561,2003-10-09,18.8,10.9,9.3,0.9,1006.1,18.7,1.7,2.4
22562,2003-10-10,14.7,6.2,5.7,0.0,1007.8,9.3,1.1,1.5
22563,2003-10-11,17.0,6.6,0.4,0.0,1011.7,4.5,0.9,1.2
22564,2003-10-12,14.0,11.9,10.5,0.4,1010.3,10.2,0.9,1.2
22565,2003-10-13,14.0,10.8,10.5,5.5,1009.5,10.2,0.6,0.8
22566,2003-10-14,13.7,10.5,7.5,0.0,1013.2,8.4,0.7,1
22567,2003-10-15,13.4,7.6,1.5,0.0,1016.9,8.4,1.1,1.5
22568,2003-10-16,14.2,6.8,0.1,0.0,1018.2,9.1,1.2,1.6
22569,2003-10-17,13.2,5.5,-1.6,0.0,1014.3,9.7,1.1,1.5
22570,2003-10-18,12.8,7.4,2.9,0.0,1009.4,10.9,1.1,1.4
22571,2003-10-19,10.4,6.9,2.4,2.2,1006.2,12.0,1.1,1.4
22572,2003-10-20,9.3,2.9,-0.2,1.6,1005.7,8.4,1.1,1.5
22573,2003-10-21,8.0,-0.5,-2.7,10.1,1002.2,8.9,0.7,1
22574,2003-10-22,8.3,0.9,-1.3,47.2,1003.0,9.2,0.6,0.8
22575,2003-10-23,10.5,0.2,-0.5,5.3,1011.8,7.4,0.7,1
22576,2003-10-24,10.2,0.0,-5.2,0.0,1017.1,8.6,0.7,1
22577,2003-10-25,9.9,0.7,-1.9,0.0,1013.5,10.9,0.7,0.9
22578,2003-10-26,10.8,1.5,-1.6,0.0,1010.2,5.0,0.6,0.9
22579,2003-10-27,11.1,1.0,-3.7,0.0,1010.3,7.0,0.8,1
22580,2003-10-28,10.7,4.2,-0.3,0.9,999.5,8.0,0.5,0.7
22581,2003-10-29,9.0,1.8,0.6,0.5,986.9,11.3,0.5,0.8
22582,2003-10-30,9.2,0.9,-2.4,18.3,973.5,14.5,0.5,0.7
22583,2003-10-31,9.8,6.2,5.2,8.4,974.8,16.0,0.9,1.2
22584,2003-11-01,12.0,1.8,-1,0.8,980.8,11.7,0.6,0.9
22585,2003-11-02,12.2,7.3,2.6,0.1,971.8,12.6,0.8,1
22586,2003-11-03,11.0,4.7,4,0.0,989.2,15.2,0.9,1.1
22587,2003-11-04,15.6,5.7,-1.8,0.0,1004.5,15.2,1.1,1.4
22588,2003-11-05,14.7,12.0,10.1,0.2,1001.2,19.5,1.4,1.7
22589,2003-11-06,14.4,3.2,-2.6,0.0,1007.2,10.2,0.3,0.4
22590,2003-11-07,14.3,7.8,7.3,0.1,1013.8,11.8,0.7,0.8
22591,2003-11-08,9.4,7.5,2.5,0.0,1008.7,13.8,1.2,1.5
22592,2003-11-09,13.0,7.8,5.2,1.0,1001.2,12.8,1.1,1.3
22593,2003-11-10,14.4,7.3,1.5,0.1,1006.3,5.6,0.6,0.7
22594,2003-11-11,12.1,8.5,2.6,9.1,1001.2,13.7,0.5,0.7
22595,2003-11-12,12.3,4.7,-0.9,0.0,1001.6,10.6,0.5,0.6
22596,2003-11-13,11.2,3.9,-1.3,9.9,997.0,11.7,0.4,0.5
22597,2003-11-14,11.4,7.6,5.5,2.9,988.0,19.6,0.8,1.1
22598,2003-11-15,8.5,2.5,0.4,0.0,1002.4,11.3,0.3,0.4
22599,2003-11-16,9.4,1.4,-1.3,0.2,1008.2,9.0,0.3,0.4
22600,2003-11-17,13.8,8.3,-0.9,0.1,1005.2,16.5,0.8,1.1
22601,2003-11-18,14.1,12.5,10.9,0.1,1005.4,16.3,1.0,1.2
22602,2003-11-19,13.4,8.7,6.6,5.3,1004.3,9.7,0.5,0.7
22603,2003-11-20,12.0,2.8,5.9,3.6,998.9,8.3,0.2,0.2
22604,2003-11-21,8.1,0.6,-6.3,0.0,997.6,5.1,0.2,0.2
22605,2003-11-22,7.8,0.1,-7.3,0.0,994.1,6.7,0.2,0.3
22606,2003-11-23,7.5,0.8,-3.7,0.0,997.0,8.2,0.1,0.1
22607,2003-11-24,10.4,-0.6,-4.1,0.0,994.7,10.5,0.3,0.4
22608,2003-11-25,10.7,5.4,1.1,2.2,981.9,10.3,0.5,0.7
22609,2003-11-26,6.2,1.4,0.9,0.0,976.2,12.9,0.3,0.5
22610,2003-11-27,6.8,0.6,-2.1,0.0,988.4,11.9,0.4,0.4
22611,2003-11-28,11.7,0.1,-6.5,0.4,991.8,10.8,0.5,0.6
22612,2003-11-29,11.9,4.0,4.7,18.9,983.1,13.4,0.5,0.7
22613,2003-11-30,6.9,-1.6,-1.1,0.0,990.0,5.7,0.2,0.3
22614,2003-12-01,8.2,-1.3,-7,1.2,997.4,11.4,0.5,0.6
22615,2003-12-02,10.8,1.2,-1.9,17.0,1005.6,9.7,0.2,0.3
22616,2003-12-03,9.6,6.6,-2.4,0.0,1016.4,6.9,0.3,0.4
22617,2003-12-04,9.5,1.5,4.2,0.0,1023.8,5.2,0.1,0.1
22618,2003-12-05,9.6,2.9,-2.6,0.1,1022.2,4.2,0.3,0.4
22619,2003-12-06,10.6,5.7,6.5,0.1,1020.7,11.5,0.8,1
22620,2003-12-07,7.6,0.8,0.9,0.0,1017.8,8.2,0.4,0.5
22621,2003-12-08,7.2,0.6,-7,0.0,1007.8,9.1,0.3,0.3
22622,2003-12-09,11.5,6.7,-1.6,0.2,1002.7,9.7,0.5,0.6
22623,2003-12-10,10.1,5.6,-1.3,1.3,998.8,9.0,0.4,0.6
22624,2003-12-11,9.7,0.7,3,6.1,998.8,4.8,0.0,0
22625,2003-12-12,13.7,1.9,-4.7,4.1,999.8,11.3,0.5,0.6
22626,2003-12-13,12.7,5.8,7.1,1.4,996.6,20.1,0.4,0.5
22627,2003-12-14,7.7,0.4,1.9,0.0,1010.0,14.1,0.5,0.6
22628,2003-12-15,5.0,-0.7,-4.2,0.0,1019.3,5.0,0.1,0.2
22629,2003-12-16,10.1,1.5,-4.4,0.0,1013.9,7.7,0.6,0.7
22630,2003-12-17,9.6,-1.3,-1,0.0,1008.3,3.8,0.1,0.2
22631,2003-12-18,7.7,-1.4,-7.1,0.0,1004.5,4.4,0.2,0.3
22632,2003-12-19,9.3,4.1,-3.1,0.2,1005.3,4.6,0.1,0.1
22633,2003-12-20,9.3,1.3,-1.4,8.5,995.6,13.4,0.5,0.6
22634,2003-12-21,4.8,-0.8,-0.6,0.3,1006.9,15.2,0.3,0.5
22635,2003-12-22,5.7,-2.2,-4.8,0.6,1020.8,11.8,0.3,0.5
22636,2003-12-23,10.5,5.6,-1.8,0.1,1014.3,16.9,0.4,0.6
22637,2003-12-24,10.8,8.3,6.8,0.1,1011.1,14.8,0.6,0.8
22638,2003-12-25,11.1,7.9,7.5,3.9,1000.4,12.5,0.6,0.8
22639,2003-12-26,10.2,1.7,6.7,6.3,985.8,14.8,0.5,0.7
22640,2003-12-27,3.3,-0.1,-1,0.0,982.9,12.0,0.3,0.4
22641,2003-12-28,4.4,-0.4,-3.1,0.0,991.6,11.9,0.3,0.3
22642,2003-12-29,5.6,-4.1,-5.2,0.0,998.6,6.4,0.1,0.1
22643,2003-12-30,4.5,-5.2,-10.6,4.5,1007.6,4.8,0.3,0.4
22644,2003-12-31,9.0,0.0,-1.2,4.4,1003.5,11.8,0.4,0.6
22645,2004-01-01,7.7,3.2,-1,0.1,1000.2,15.9,0.4,0.5
22646,2004-01-02,5.3,2.2,-0.2,5.5,1010.5,6.1,0.3,0.4
22647,2004-01-03,8.7,3.7,1.3,2.6,1009.3,6.3,0.2,0.2
22648,2004-01-04,9.2,1.8,-1.4,0.2,1008.2,6.5,0.2,0.3
22649,2004-01-05,12.1,7.9,-0.2,0.0,1000.9,9.2,0.4,0.5
22650,2004-01-06,10.0,4.5,1.7,2.1,999.1,11.6,0.4,0.4
22651,2004-01-07,11.8,8.3,2.1,0.5,988.8,15.8,0.8,0.9
22652,2004-01-08,9.8,4.9,5.1,12.4,974.5,12.5,0.5,0.5
22653,2004-01-09,7.8,3.1,0.6,1.5,987.2,15.5,0.6,0.7
22654,2004-01-10,12.0,7.6,1.6,4.3,989.2,13.9,0.9,1.1
22655,2004-01-11,11.3,2.0,0.6,10.0,983.6,19.3,0.6,0.8
22656,2004-01-12,8.3,3.0,-0.2,2.6,977.2,14.3,0.5,0.6
22657,2004-01-13,6.9,1.5,1.4,2.3,974.2,20.4,0.6,0.7
22658,2004-01-14,4.4,0.7,-2.3,0.0,987.0,12.8,0.4,0.5
22659,2004-01-15,9.0,2.1,-0.8,15.3,980.3,14.7,0.7,0.9
22660,2004-01-16,6.1,0.8,-0.2,0.4,980.4,14.0,0.2,0.2
22661,2004-01-17,5.1,-2.0,-4.8,0.0,1000.8,8.0,0.2,0.3
22662,2004-01-18,8.0,-1.4,-5.2,0.0,1014.7,11.3,0.5,0.7
22663,2004-01-19,10.7,7.0,-0.4,0.0,1009.2,22.3,0.8,1.1
22664,2004-01-20,8.8,7.1,7.2,0.0,1009.3,12.0,0.6,0.8
22665,2004-01-21,9.3,6.6,5.4,0.0,1007.0,6.5,0.7,0.9
22666,2004-01-22,11.7,5.1,5.5,0.3,999.7,6.5,0.4,0.6
22667,2004-01-23,10.9,3.0,-1.9,2.5,999.9,7.0,0.4,0.6
22668,2004-01-24,7.2,1.6,-0.5,0.0,1005.4,13.6,0.5,0.6
22669,2004-01-25,6.5,-1.7,-2.1,0.0,1002.1,6.2,0.3,0.4
22670,2004-01-26,5.6,-1.6,-7.7,3.0,1000.0,7.2,0.4,0.5
22671,2004-01-27,3.7,-1.5,-4.7,0.4,1002.4,10.4,0.3,0.5
22672,2004-01-28,4.8,-3.8,-4.1,1.5,999.6,12.5,0.5,0.7
22673,2004-01-29,3.3,-4.5,-7.4,0.0,1000.7,10.5,0.6,0.8
22674,2004-01-30,9.8,1.2,-3.2,0.7,989.3,10.5,0.7,0.9
22675,2004-01-31,12.8,3.5,4.2,14.4,975.8,12.8,0.7,0.9
22676,2004-02-01,10.7,4.8,0.3,2.5,990.8,18.9,0.7,1.1
22677,2004-02-02,13.2,7.5,4.6,3.6,994.8,15.3,0.8,1.1
22678,2004-02-03,14.8,8.9,10.5,2.7,996.5,19.7,1.0,1.3
22679,2004-02-04,14.7,8.0,4.7,7.4,999.8,14.3,0.8,1.1
22680,2004-02-05,13.8,8.4,6.6,0.0,1002.5,20.6,1.7,2.1
22681,2004-02-06,8.9,4.4,2.7,0.0,998.2,15.0,1.0,1.4
22682,2004-02-07,7.6,2.9,0.7,0.5,1002.3,21.8,1.3,1.9
22683,2004-02-08,6.7,-1.8,-0.2,0.0,1015.3,13.8,0.8,1.2
22684,2004-02-09,8.3,-3.3,-9,0.0,1023.2,6.8,0.6,0.8
22685,2004-02-10,11.0,6.6,-0.6,0.0,1019.6,13.2,1.0,1.3
22686,2004-02-11,12.1,3.2,-1.4,0.0,1021.6,5.7,0.6,0.8
22687,2004-02-12,10.9,0.1,-4.9,0.0,1020.8,5.0,0.5,0.7
22688,2004-02-13,10.7,2.6,-2.5,1.2,1022.1,5.3,0.5,0.7
22689,2004-02-14,9.3,-2.0,-7.4,0.0,1020.3,3.2,0.4,0.6
22690,2004-02-15,8.8,-1.0,-4.6,0.0,1018.4,4.1,0.4,0.6
22691,2004-02-16,10.0,1.3,-5.7,0.3,1019.7,7.9,0.6,0.8
22692,2004-02-17,8.6,-0.8,2,0.0,1023.6,6.4,0.5,0.7
22693,2004-02-18,8.4,-2.7,-8.1,0.0,1024.2,3.5,0.5,0.8
22694,2004-02-19,8.2,-2.0,-9.2,0.0,1021.8,7.4,0.7,1
22695,2004-02-20,7.0,2.8,-2,0.0,1015.2,12.6,1.3,1.8
22696,2004-02-21,6.4,2.8,0,0.0,1009.8,13.3,1.3,1.8
22697,2004-02-22,5.7,-1.7,-4.2,0.0,1014.4,11.9,1.0,1.4
22698,2004-02-23,5.9,-2.7,-6.1,0.0,1016.3,9.2,0.8,1.2
22699,2004-02-24,7.7,0.4,-0.1,1.7,1009.2,10.8,0.6,0.9
22700,2004-02-25,4.8,-1.7,-4.5,0.0,1005.9,10.2,0.8,1.2
